"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID"
"Androgen receptor","628",,"Ar","P15207","ENSRNOG00000005639",,"",,,,,"","Rat","10369","stanozolol","Synthetic organic",,,,"384403649","true","Agonist","Agonist","","Not Determined","false","false","","pIC50","","7.659999847412109","","IC50","","22.0","","=","Measured in a DrugMatrix <i>in vitro</i> androgen receptor radioligand binding assay using [<sup>3</sup>H] mibolerone as tracer.","","",
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","3455","[<sup>3</sup>H]dihydrotestosterone","Synthetic organic",,,,"178100453","false","Agonist","Agonist","","Selective","false","false","","-","","","","-","","","","=","","","",
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","3457","[<sup>3</sup>H]methyltrienolone","Synthetic organic",,,,"178100455","false","Agonist","Agonist","","Selective","false","false","","-","","","","-","","","","=","","","",
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","3456","[<sup>3</sup>H]mibolerone","Synthetic organic",,,,"178100454","false","Agonist","Agonist","","Not Determined","false","false","","-","","","","-","","","","=","","","",
"Androgen receptor","628",,"Ar","P15207","ENSRNOG00000005639",,"",,,,,"","Rat","2858","testosterone","Metabolite",,,,"135651576","true","Agonist","Agonist",,"Selective","true","false","","pIC50","","7.8","",,"","","",,,,,"14565775"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","7100","testosterone propionate","Metabolite",,,,"178103678","true","Agonist","Agonist","","Selective","false","true","","pKi","","9.600000381469727","","Ki","","0.25","","=","","","","17574413"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","6945","methyltestosterone","Synthetic organic",,,,"178103527","false","Agonist","Full agonist","Androgen receptor promoter activity in luciferase reporter assay","Non-selective","false","true","","pEC50","","9.65999984741211","","EC50","","0.2199999988079071","","=","22Rv1 human prostate cells transfected with hAR and luciferase reporter plasmid driven by the androgen response element.","","","24177288"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","9043","apalutamide","Synthetic organic",,,,"315661128","true","Antagonist","Antagonist","","Not Determined","false","true","","pIC50","","6.699999809265137","","IC50","","200.0","","=","Antagonism of testosterone-induced activation of wtAR determined using AR-HEK293 cells and a luciferase reporter system..","","","26137992"
"Androgen receptor","628",,"Ar","P15207","ENSRNOG00000005639",,"",,,,,"","Rat","9043","apalutamide","Synthetic organic",,,,"315661128","true","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","7.03000020980835","","Ki","","93.0","","=","Binding affinity measured in competition with [<sup>3</sup>H]mibolerone using wtAR isolated from rat ventral prostates.","","","26137992"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","9043","apalutamide","Synthetic organic",,,,"315661128","true","Antagonist","Antagonist","","Not Determined","false","true","","pIC50","","6.909999847412109","","IC50","","122.0","","=","","","","20218717"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","10579","ARD-266","Synthetic organic",,,,"404859026","false","Antagonist","Antagonist","","Not Determined","false","false","","-","","","","-","","","","=","","","","31804827"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","10182","ARD-69","Synthetic organic",,,,"381118892","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","7.230000019073486","","IC50","","59.0","","~","Based on the IC<sub>50</sub< for cpd 26 in the referenced J Med Chem paper.","","","21936524"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","2863","bicalutamide","Synthetic organic",,,,"135649993","true","Antagonist","Antagonist","","Not Determined","false","true","","pIC50","","6.0","","IC50","","1000.0","","=","","","","20218717"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","2863","bicalutamide","Synthetic organic",,,,"135649993","true","Antagonist","Antagonist","","Selective","false","true","","pKi","","7.71999979019165","","Ki","","19.0","","=","","","","16420057"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","7865","bisphenol A","Synthetic organic",,,,"223366195","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","5.230000019073486","","IC50","","5900.0","","=","","","","23768907"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","11215","clascoterone","Synthetic organic",,,,"434122275","true","Antagonist","Antagonist","","Selective","false","true","","pKi","","7.400000095367432","","Ki","","40.0","","=","Determined by measuring displacement of [3H]methyltrienolone from androgen receptor in human prostate cancer cells.","","",
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","2865","cyproterone acetate","Synthetic organic",,,,"135650153","true","Antagonist","Antagonist","","Non-selective","false","true","","pKi","","7.849999904632568","","Ki","","14.0","","=","","","","9484511"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","10439","darolutamide","Synthetic organic",,,,"385612199","true","Antagonist","Antagonist","","Not Determined","false","true","","pIC50","","7.590000152587891","","IC50","","26.0","","=","Antagonism of testosterone-induced activation of wtAR determined using AR-HEK293 cells and a luciferase reporter system.","","","26137992"
"Androgen receptor","628",,"Ar","P15207","ENSRNOG00000005639",,"",,,,,"","Rat","10439","darolutamide","Synthetic organic",,,,"385612199","true","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","7.960000038146973","","Ki","","11.0","","=","Binding affinity measured in competition with [<sup>3</sup>H]mibolerone using wtAR isolated from rat ventral prostates.","","","26137992"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","6812","enzalutamide","Synthetic organic",,,,"178103418","true","Antagonist","Antagonist","","Selective","false","true","","pIC50","","7.440000057220459","","IC50","","36.0","","=","","","","19359544"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","6812","enzalutamide","Synthetic organic",,,,"178103418","true","Antagonist","Antagonist","","Not Determined","false","true","","pIC50","","6.659999847412109","","IC50","","219.0","","=","Antagonism of testosterone-induced activation of wtAR determined using AR-HEK293 cells and a luciferase reporter system.","","","26137992"
"Androgen receptor","628",,"Ar","P15207","ENSRNOG00000005639",,"",,,,,"","Rat","6812","enzalutamide","Synthetic organic",,,,"178103418","true","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","7.070000171661377","","Ki","","86.0","","=","Binding affinity measured in competition with [<sup>3</sup>H]mibolerone using wtAR isolated from rat ventral prostates.","","","26137992"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","6943","flutamide","Synthetic organic",,,,"178103525","true","Antagonist","Antagonist","Displacement of <sup>3</sup>[H] testosterone from wild-type androgen receptors","Selective","false","true","","pKi","","5.429999828338623","","Ki","","3700.0","","=","","","","18571420"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","8638","galeterone","Synthetic organic",,,,"252166838","false","Antagonist","Antagonist","","Selective","false","false","","pIC50","","6.420000076293945","","IC50","","384.0","","=","","","","15828836"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","2862","hydroxyflutamide","Synthetic organic",,,,"135650359","false","Antagonist","Antagonist","","Selective","false","false","","pEC50","","6.599999904632568","","EC50","","254.0","","=","","","","10076535"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","12709","JNJ-63576253","Synthetic organic",,,,"483123257","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","7.269999980926514","","IC50","","54.0","","=","Antagonism in LNCaP cells with WT AR","","","33470111"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","12709","JNJ-63576253","Synthetic organic",,,,"483123257","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","7.429999828338623","","IC50","","37.0","","=","Antagonism in LNCaP cells with F877L mutated AR","","","33470111"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","2805","mifepristone","Synthetic organic",,,,"135650608","true","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","9.19","","Ki","","0.65","","=","","","","15293993"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","2864","nilutamide","Synthetic organic",,,,"135650719","true","Antagonist","Antagonist","","Selective","false","true","","pIC50","7.119999885559082","","7.070000171661377","IC50","85.0","","75.0","=","","","","9111629"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","9061","PF-03882845","Synthetic organic",,,,"315661146","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","5.050000190734863","","IC50","","8910.0","","=","","","","24738581"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","6698","PF0998425","Synthetic organic",,,,"178103309","false","Antagonist","Antagonist","","Selective","false","false","","pIC50","7.5","","7.1","-","","","","=","","","","18921992"
"Androgen receptor","628",,"AR","P10275","ENSG00000169083",,"",,,,,"","Human","11992","pruxelutamide","Synthetic organic",,,,"464244133","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","7.489999771118164","","IC50","","32.0","","=","Determined in an AR competitive binding assay.","","","32460179"
"Constitutive androstane receptor","607",,"NR1I3","Q14994","ENSG00000143257",,"",,,,,"","Human","2759","5&beta;-pregnane-3,20-dione","Synthetic organic",,,,"135650851","false","Agonist","Agonist",,"Not Determined","false","false","","pEC50","","6.17","",,"","","",,,,,"10748001"
"Constitutive androstane receptor","607",,"NR1I3","Q14994","ENSG00000143257",,"",,,,,"","Human","2758","CITCO","Synthetic organic",,,,"135650106","false","Agonist","Agonist","","Selective","false","false","","pEC50","","7.300000190734863","","-","","","","=","","","","12611900"
"Constitutive androstane receptor","607",,"Nr1i3","Q3V008","ENSMUSG00000005677",,"",,,,,"","Mouse","2757","meclizine","Synthetic organic",,,,"135650575","true","Agonist","Agonist",,"Not Determined","false","false","","pEC50","","7.6","",,"","","",,,,,"15272053"
"Constitutive androstane receptor","607",,"Nr1i3","Q3V008","ENSMUSG00000005677",,"",,,,,"","Mouse","2756","TCPOBOP","Synthetic organic",,,,"135651237","false","Agonist","Agonist","","Selective","false","false","","pEC50","","7.699999809265137","","-","","","","=","","","","10757780"
"Constitutive androstane receptor","607",,"NR1I3","Q14994","ENSG00000143257",,"",,,,,"","Human","2330","clotrimazole","Synthetic organic",,,,"135650114","true","Antagonist","Antagonist",,"Not Determined","false","false","","pIC50","","6.16","",,"","","",,,,,"10748001"
"Constitutive androstane receptor","607",,"NR1I3","Q14994","ENSG00000143257",,"",,,,,"","Human","2757","meclizine","Synthetic organic",,,,"135650575","true","Antagonist","Antagonist",,"Not Determined","false","false","","pIC50","","7.16","",,"","","",,,,,"15272053"
"Constitutive androstane receptor","607",,"Nr1i3","Q3V008","ENSMUSG00000005677",,"",,,,,"","Mouse","2760","androstanol","Synthetic organic",,,,"135649945","false","Antagonist","Inverse agonist",,"Not Determined","false","false","","pIC50","","6.4","",,"","","",,,,,"9783588"
"Constitutive androstane receptor","607",,"Nr1i3","Q3V008","ENSMUSG00000005677",,"",,,,,"","Mouse","2761","androstenol","Metabolite",,,,"135651439","false","Antagonist","Inverse agonist",,"Not Determined","false","false","","pIC50","","6.4","",,"","","",,,,,"9783588"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","12965","16&alpha;-hydroxyestrone","Synthetic organic",,,,"485206086","false","Agonist","Agonist","","Not Determined","false","false","","pKd","9.149999618530273","","9.050000190734863","Kd","0.8999999761581421","","0.699999988079071","=","Apparent equilibrium dissociation constant determined for cytosolic estrogen binding sites in MCF-7 cells","","","3186693"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","1013","17&beta;-estradiol","Metabolite",,,,"135651381","true","Agonist","Agonist","","Not Determined","true","true","","pKi","","9.819999694824219","","-","","","","=","","","","9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2817","4-hydroxytamoxifen","Synthetic organic",,,,"135649800","false","Agonist","Agonist",,"Not Determined","false","false","","pKi","","9.85","",,"","","",,,,,"9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","8897","AC-186","Synthetic organic",,,,"310264678","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","5.300000190734863","","EC50","","5000.0","","=","Measured using Receptor Selection and Amplification Technology (R-SAT).","","","23898966"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2825","diarylpropionitrile","Synthetic organic",,,,"53801030","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","7.179999828338623","","EC50","","66.0","","=","","","","19596275"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2801","diethylstilbestrol","Synthetic organic",,,,"135651472","true","Agonist","Agonist","","Not Determined","false","true","","pKi","","10.399999618530273","","-","","","","=","","","","9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2821","estriol","Metabolite",,,,"135651483","true","Agonist","Agonist","","Not Determined","true","true","","pKi","","8.670000076293945","","-","","","","=","","","","9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2818","estrone","Metabolite",,,,"135651484","true","Agonist","Agonist","","Not Determined","true","true","","pKi","","8.5","","-","","","","=","","","","9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","7071","ethinylestradiol","Metabolite",,,,"178103650","true","Agonist","Agonist","","Selective","false","true","","pIC50","","8.699999809265137","","IC50","","2.0","","=","","","","16722623"
"Estrogen receptor-&alpha;","620",,"Esr1","P06211","ENSRNOG00000019358",,"",,,,,"","Rat","6700","prinaberel","Synthetic organic",,,,"178103311","false","Agonist","Agonist","","Not Determined","false","false","","pIC50","","6.210000038146973","","IC50","","620.0","","=","","","","18097065"
"Estrogen receptor-&alpha;","620",,"Esr1","P19785","ENSMUSG00000019768",,"",,,,,"","Mouse","6700","prinaberel","Synthetic organic",,,,"178103311","false","Agonist","Agonist","","Not Determined","false","false","","pIC50","","6.119999885559082","","IC50","","750.0","","=","","","","18097065"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","6700","prinaberel","Synthetic organic",,,,"178103311","false","Agonist","Agonist","","Not Determined","false","false","","pIC50","","5.920000076293945","","IC50","","1216.0","","=","","","","18097065"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2819","propylpyrazoletriol","Synthetic organic",,,,"135650845","false","Agonist","Agonist","","Selective","false","false","","pKi","","9.640000343322754","","-","","","","=","","","","11150164|11014206"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2820","raloxifene","Synthetic organic",,,,"135650883","true","Agonist","Agonist","","Not Determined","false","false","","pKi","","9.5","","-","","","","=","","","","11150164"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2822","R,R-THC","Synthetic organic",,,,"135650105","false","Agonist","Agonist",,"Not Determined","false","false","","pKi","","8.38","",,"","","",,,,,"9927308"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","10369","stanozolol","Synthetic organic",,,,"384403649","true","Agonist","Agonist","","Not Determined","false","false","","pIC50","","6.949999809265137","","IC50","","113.0","","=","Measured in a DrugMatrix estrogen receptor &alpha; radioligand binding assay using [<sup>3</sup>H] estradiol as tracer.","","",
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","1016","tamoxifen","Synthetic organic",,,,"135651233","true","Agonist","Agonist","","Not Determined","false","true","","pKi","","7.820000171661377","","-","","","","=","","","","9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","9711","tibolone","Synthetic organic",,,,"348353670","true","Agonist","Agonist","","Not Determined","false","false","","pEC50","","8.399999618530273","","EC50","","4.0","","=","","","","19464167"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","4052","WAY200070","Synthetic organic",,,,"178100876","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","6.809999942779541","","EC50","","155.0","","=","","","","18423777"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","7542","lasofoxifene","Synthetic organic",,,,"187051843","false","Agonist","Partial agonist","","Not Determined","false","false","","pIC50","","8.510000228881836","","IC50","","3.0999999046325684","","=","","","","15658851"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2817","4-hydroxytamoxifen","Synthetic organic",,,,"135649800","false","Antagonist","Antagonist",,"Not Determined","false","false","","pKi","","9.85","",,"","","",,,,,"9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2817","4-hydroxytamoxifen","Synthetic organic",,,,"135649800","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","8.699999809265137","","IC50","","2.0","","=","","","","16307879"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","10566","amcenestrant","Synthetic organic",,,,"404859013","false","Antagonist","Antagonist","","Not Determined","false","false","","-","","","","-","","","","=","Functional antagonist of ER&alpha; activity by promoting receptor degradation.","","","31721572"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","7355","bazedoxifene","Synthetic organic",,,,"178103927","true","Antagonist","Antagonist","","Family selective","false","true","","pIC50","","7.639999866485596","","IC50","","23.0","","=","","","","11356100"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","12716","camizestrant","Synthetic organic",,,,"483123264","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","9.800000190734863","","IC50","","0.1589999943971634","","=","","","","32910656"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","4159","clomiphene","Synthetic organic",,,,"178100979","true","Antagonist","Antagonist","","Selective","false","true","","pKi","","8.890000343322754","","Ki","","1.2999999523162842","","=","","","",
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","11941","compound 17b [PMID: 35286086]","Synthetic organic",,,,"461663496","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","8.34000015258789","","IC50","","4.599999904632568","","=","","","","35286086"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","10565","ERD-308","Synthetic organic",,,,"404859012","false","Antagonist","Antagonist","","Not Determined","false","false","","-","","","","-","","","","=","","","","30990042"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","1015","fulvestrant","Synthetic organic",,,,"135650370","true","Antagonist","Antagonist","","Not Determined","false","true","","pKi","","8.979999542236328","","Ki","","1.0399999618530273","","=","","","","12672240"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","12715","giredestrant","Synthetic organic",,,,"483123263","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","10.300000190734863","","IC50","","0.05000000074505806","","=","Antagonist potency in T47D wild-type cells","","","34251202"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","8908","GSK5182","Synthetic organic",,,,"310264689","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","6.489999771118164","","IC50","","320.0","","=","","","","16307879"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2823","hexestrol","Synthetic organic",,,,"135650348","false","Antagonist","Antagonist",,"Not Determined","false","false","","pKi","","10.3","",,"","","",,,,,"9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","12896","imlunestrant","Synthetic organic",,,,"485206017","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","9.510000228881836","","Ki","","0.3100000023841858","","=","Binding affinity for WT hER&alpha;","","",
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","12145","LSZ102","Synthetic organic",,,,"472319267","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","9.520000457763672","","IC50","","0.30000001192092896","","=","Measuring inhibition of ER-mediated gene transcription in a luciferase reporter assay","","","29562737"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","3459","methyl-piperidino-pyrazole","Synthetic organic",,,,"178100456","false","Antagonist","Antagonist","","Selective","false","false","","pKi","","8.57","","Ki","","2.7","","=","","","","11861516"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","10204","norendoxifen","Synthetic organic",,,,"381118914","false","Antagonist","Antagonist","","Not Determined","false","false","","pEC50","","7.769999980926514","","EC50","","17.0","","=","","","","23731360"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","7349","ospemifene","Synthetic organic",,,,"178103921","true","Antagonist","Antagonist","","Not Determined","false","true","","pKi","","6.420000076293945","","Ki","","380.0","","=","","","","23665515"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","2820","raloxifene","Synthetic organic",,,,"135650883","true","Antagonist","Antagonist","","Not Determined","false","true","","pKi","","9.5","","-","","","","=","","","","9048584"
"Estrogen receptor-&alpha;","620",,"ESR1","P03372","ENSG00000091831",,"",,,,,"","Human","1016","tamoxifen","Synthetic organic",,,,"135651233","true","Antagonist","Antagonist","","Not Determined","false","true","","pKi","","7.800000190734863","","-","","","","=","","","","9048584"
"Estrogen receptor-&beta;","621",,"ESR2","Q92731","ENSG00000140009",,"",,,,,"","Human","1013","17&beta;-estradiol","Metabolite",,,,"135651381","true","Agonist","Agonist",,"Not Determined","true","false","","pKi","","9.34","",,"","","",,,,,"9048584"
"Estrogen receptor-&beta;","621",,"ESR2","Q92731","ENSG00000140009",,"",,,,,"","Human","8897","AC-186","Synthetic organic",,,,"310264678","false","Agonist","Agonist","","Selective","false","true","","pEC50","","8.220000267028809","","EC50","","6.0","","=","Measured using Receptor Selection and Amplification Technology (R-SAT).","","","23898966"
"Estrogen receptor-&beta;","621",,"ESR2","Q92731","ENSG00000140009",,"",,,,,"","Human","2825","diarylpropionitrile","Synthetic organic",,,,"53801030","false","Agonist","Agonist","","Selective","false","false","","pKi","","8.600000381469727","","-","","","","=","","","","11150164|11708925"
